timestamp_iso,timestamp_ms,droneID,aircraftAltitude,aircraftLatitude,aircraftLongitude,batteryPercentage,currentWaypointMissionPlanner,distanceToHome,gimbal_PITCH,gimbal_ROLL,gimbal_YAW,headingDroneDegress,homeAltitude,homeLatitude,homeLongitude,isInMission,missionPlan,v_total,vx,vy,vz
2025-07-14T15:32:02.801000Z,1752507122801,drone1,30.0,55.78800772474279,-4.526132479338843,44.29999999999991,0.0,0,7.5045039737701895,0.0,-70.98941641380648,275.920753353913,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",5.522263830881283,-5.492805780539247,0.5696336323763255,0.0
2025-07-14T15:32:03.803000Z,1752507123803,drone1,30.0,55.788015215986576,-4.526260954169797,44.249999999999915,0.0,0,9.48288062907146,0.0,-69.62283799774292,275.9207710601592,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",8.068241317144082,-8.025201951015978,0.832256929727955,0.0
2025-07-14T15:32:04.805000Z,1752507124805,drone1,30.0,55.788024815156106,-4.52642557992721,44.19999999999992,0.0,0,10.811177911073013,0.0,-70.58163738961598,275.92078730280963,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",10.33852342678342,-10.283373404420695,1.0664417805968993,0.0
2025-07-14T15:32:05.806000Z,1752507125806,drone1,30.0,55.78803619079532,-4.526620672139729,44.14999999999992,0.0,0,10.797985358481585,0.0,-68.81810934642552,275.9208014741694,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",12.264057908900318,-12.198636242704119,1.2650652991233058,0.0
2025-07-14T15:32:06.808000Z,1752507126808,drone1,30.0,55.78804895514893,-4.5268395808041655,44.09999999999992,0.0,0,10.80929210060053,0.0,-69.68474618856312,275.9208131531922,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",13.74749063939637,-13.674155671158225,1.4180851741775407,0.0
2025-07-14T15:32:07.810000Z,1752507127810,drone1,30.0,55.788062686499025,-4.527075073458332,44.049999999999926,0.0,0,9.79301600960792,0.0,-70.16030324198302,275.92082200402757,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",14.788962227079057,-14.710071552797533,1.5255158686647283,0.0
2025-07-14T15:32:08.812000Z,1752507128812,drone1,30.0,55.78807695283679,-4.527319741150973,43.99999999999993,0.0,0,8.211435072741258,0.0,-72.02594824381403,275.92082791216825,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",15.36515009792332,-15.283185731663048,1.584951552320792,0.0
2025-07-14T15:32:09.813000Z,1752507129813,drone1,30.0,55.78809133497275,-4.527566394782677,43.94999999999993,0.0,0,9.10821175862551,0.0,-71.65713576840076,275.920830894651,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",15.505335977357868,-15.422623738573654,1.5994126387936025,0.0
2025-07-14T15:32:10.814000Z,1752507130814,drone1,30.0,55.78810544731395,-4.527808421434277,43.899999999999935,0.0,0,8.990637529408966,0.0,-71.69998539469317,275.9208311308024,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",15.214465583771581,-15.133304915849111,1.5694092276098865,0.0
2025-07-14T15:32:11.816000Z,1752507131816,drone1,30.0,55.788118954840535,-4.5280400755150945,43.84999999999994,0.0,0,7.057895308546801,0.0,-70.37512353347836,275.92082892799226,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",14.547878605982415,-14.470273752336302,1.5006496815872585,0.0
2025-07-14T15:32:12.818000Z,1752507132818,drone1,30.0,55.788131585254995,-4.528256687123132,43.79999999999994,0.0,0,5.692622568457409,0.0,-71.7696476826764,275.9208246815867,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",13.60320664886932,-13.530641047286949,1.4032048964124861,0.0
2025-07-14T15:32:13.820000Z,1752507133820,drone1,30.0,55.78814313579636,-4.528454778907538,43.74999999999994,0.0,0,7.145469889554819,0.0,-72.31017449964939,275.92081884358777,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",12.440158104667566,-12.37379668442289,1.283233915422746,0.0
2025-07-14T15:32:14.821000Z,1752507134821,drone1,30.0,55.78815347474248,-4.5286320918334395,43.699999999999946,0.0,0,6.981859724336049,0.0,-72.51234329098719,275.92081191240163,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",11.146367439369767,-11.08690764954442,1.149776440842292,0.0
2025-07-14T15:32:15.823000Z,1752507135823,drone1,30.0,55.78816253810434,-4.5287875284892625,43.64999999999995,0.0,0,8.225390070370452,0.0,-73.12963433527798,275.92080432164346,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",9.761412193813422,-9.709340358976009,1.0069149969530649,0.0
2025-07-14T15:32:16.825000Z,1752507136825,drone1,30.0,55.78817032239434,-4.528921029062922,43.59999999999995,0.0,0,7.928086818973487,0.0,-74.22789444918345,275.9207965221301,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",8.383825822129685,-8.339102643612907,0.8648135724517154,0.0
2025-07-14T15:32:17.827000Z,1752507137827,drone1,30.0,55.788176874593,-4.529033399269809,43.549999999999955,0.0,0,9.089094288626606,0.0,-75.7031585357115,275.9207888769844,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",7.05683911918938,-7.019194683553776,0.7279315548126463,0.0
2025-07-14T15:32:18.828000Z,1752507138828,drone1,30.0,55.7881822805323,-4.529126111128815,43.49999999999996,0.0,0,8.780162834759949,0.0,-75.2388235042312,275.9207816373214,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",5.828112194570716,-5.79702234583605,0.6011852246865294,0.0
2025-07-14T15:32:19.830000Z,1752507139830,drone1,30.0,55.78818665286848,-4.5292010966944325,43.44999999999996,0.0,0,8.591244146538884,0.0,-73.47693367595396,275.9207750521948,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",4.709085632357152,-4.683965183133875,0.4857547282962944,0.0
2025-07-14T15:32:20.832000Z,1752507140832,drone1,30.0,55.78819011965589,-4.529260552098476,43.39999999999996,0.0,0,8.986785030514609,0.0,-73.17578489374365,275.92076921511944,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",3.7337927475898773,-3.7138749594896656,0.38515070716590966,0.0
2025-07-14T15:32:21.834000Z,1752507141834,drone1,30.0,55.78819281429519,-4.529306765162528,43.349999999999966,0.0,0,10.841076315396624,0.0,-72.17741969604135,275.9207642183088,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",2.902175044973343,-2.886693490215427,0.29936714117267593,0.0
2025-07-14T15:32:22.836000Z,1752507142836,drone1,30.0,55.78819486735371,-4.5293419751160915,43.29999999999997,0.0,0,10.288045301682114,0.0,-70.56729618051344,275.9207600166242,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",2.211180853303869,-2.199385382332083,0.22808925007896527,0.0
2025-07-14T15:32:23.838000Z,1752507143838,drone1,30.0,55.78819640048182,-4.529368268263233,43.24999999999997,0.0,0,9.19318128336974,0.0,-71.54919444715068,275.92075661729575,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",1.6512064061627056,-1.6423980995062604,0.17032638812286957,0.0
2025-07-14T15:32:24.840000Z,1752507144840,drone1,30.0,55.78819752240957,-4.529387509324043,43.199999999999974,0.0,0,7.352617366614481,0.0,-70.53974892779038,275.92075388596066,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",1.20833621133162,-1.2018903808187258,0.12464313904371839,0.0
2025-07-14T15:32:25.842000Z,1752507145842,drone1,30.0,55.78819832682205,-4.529401304998055,43.14999999999998,0.0,0,8.832258749754168,0.0,-72.53385822074694,275.920751778445,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",0.8663665805618995,-0.861744975779033,0.08936805152912462,0.0
2025-07-14T15:32:26.844000Z,1752507146844,drone1,30.0,55.788198891791225,-4.529410994219491,43.09999999999998,0.0,0,8.1291089032245,0.0,-72.63006523831676,275.92075019355093,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",0.6084818682906546,-0.6052359411728624,0.06276654802587926,0.0
2025-07-14T15:32:27.845000Z,1752507147845,drone1,30.0,55.788199280383914,-4.529417658584085,43.04999999999998,0.0,0,7.445111865941376,0.0,-72.30785344472893,275.92074911369394,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",0.4189393431452972,-0.41670452449483364,0.043214725505869696,0.0
2025-07-14T15:32:28.846000Z,1752507148846,drone1,30.0,55.78819954206249,-4.52942214637169,42.999999999999986,0.0,0,6.194070781448136,0.0,-71.24019501479755,275.92074811686587,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",0.2821140334996097,-0.28060910509159753,0.029100825368220867,0.0
2025-07-14T15:32:29.848000Z,1752507149848,drone1,30.0,55.78819971453247,-4.529425104231703,42.94999999999999,0.0,0,7.169815561425244,0.0,-72.78645570154093,275.9207477015,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",0.18575322615279438,-0.18476233140112577,0.01916094782080859,0.0
2025-07-14T15:32:30.850000Z,1752507150850,drone1,30.0,55.78819982575359,-4.529427011673897,42.89999999999999,0.0,0,7.419424409299944,0.0,-72.24351827912551,275.92074718740616,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",0.11978712253914606,-0.11914812190784445,0.012356365648597167,0.0
2025-07-14T15:32:31.852000Z,1752507151852,drone1,30.0,55.78819989590474,-4.529428214766224,42.849999999999994,0.0,0,7.634644047761039,0.0,-72.54659479483627,275.9207467095751,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",0.07555404199675915,-0.07515100138180353,0.007793603361745474,0.0
2025-07-14T15:32:32.854000Z,1752507152854,drone1,30.0,55.78819993916511,-4.529428956681559,42.8,0.0,0,7.460919234963552,0.0,-71.13663528851538,275.9207475646501,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",0.046592186752264814,-0.046343642177876045,0.004806110282433133,0.0
2025-07-14T15:32:33.856000Z,1752507153856,drone1,30.0,55.788199965237204,-4.529429403818034,42.75,0.0,0,7.380115204859024,0.0,-72.41905508078958,275.92074280390824,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]",0.02808011247385222,-0.027930320041419356,0.0028965391293885945,0.0
