timestamp_iso,timestamp_ms,aircraftAltitude,aircraftLatitude,aircraftLongitude,batteryPercentage,currentWaypointMissionPlanner,distanceToHome,droneID,gimbal_PITCH,gimbal_ROLL,gimbal_YAW,headingDroneDegress,homeAltitude,homeLatitude,homeLongitude,isInMission,missionPlan
2025-07-14T15:31:59.991000Z,1752507119991,22.0,55.788,-4.526,44.55999999999993,,0,drone1,7.6000000000000005,0.0,-71.9,-92.0,0,4.58,4.58,False,
2025-07-14T15:32:00.192000Z,1752507120192,23.0,55.788,-4.526,44.53999999999993,,0,drone1,7.6000000000000005,0.0,-71.9,-92.0,0,4.58,4.58,False,
2025-07-14T15:32:00.393000Z,1752507120393,24.0,55.788,-4.526,44.519999999999925,,0,drone1,7.6000000000000005,0.0,-71.9,-92.0,0,4.58,4.58,False,
2025-07-14T15:32:00.593000Z,1752507120593,25.0,55.788,-4.526,44.49999999999992,,0,drone1,7.6000000000000005,0.0,-71.9,-92.0,0,4.58,4.58,False,
2025-07-14T15:32:00.794000Z,1752507120794,26.0,55.788,-4.526,44.47999999999992,,0,drone1,7.6000000000000005,0.0,-71.9,-92.0,0,4.58,4.58,False,
2025-07-14T15:32:00.995000Z,1752507120995,27.0,55.788,-4.526,44.459999999999916,,0,drone1,7.6000000000000005,0.0,-71.9,-92.0,0,4.58,4.58,False,
2025-07-14T15:32:01.196000Z,1752507121196,28.0,55.788,-4.526,44.43999999999991,,0,drone1,7.6000000000000005,0.0,-71.9,-92.0,0,4.58,4.58,False,
2025-07-14T15:32:01.397000Z,1752507121397,29.0,55.788,-4.526,44.41999999999991,,0,drone1,7.6000000000000005,0.0,-71.9,-92.0,0,4.58,4.58,False,
2025-07-14T15:32:01.598000Z,1752507121598,30.0,55.788,-4.526,44.399999999999906,,0,drone1,7.6000000000000005,0.0,-71.9,-92.0,0,4.58,4.58,False,
2025-07-14T15:32:01.799000Z,1752507121799,30,55.788002597402595,-4.526044545454545,44.34999999999991,0,0,drone1,9.104190513075505,0.0,-71.84810525410433,275.92073483767354,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:02.801000Z,1752507122801,30,55.78800772474279,-4.526132479338843,44.29999999999991,0,0,drone1,7.5045039737701895,0.0,-70.98941641380648,275.920753353913,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:03.803000Z,1752507123803,30,55.788015215986576,-4.526260954169797,44.249999999999915,0,0,drone1,9.48288062907146,0.0,-69.62283799774292,275.9207710601592,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:04.805000Z,1752507124805,30,55.788024815156106,-4.52642557992721,44.19999999999992,0,0,drone1,10.811177911073013,0.0,-70.58163738961598,275.92078730280963,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:05.806000Z,1752507125806,30,55.78803619079532,-4.526620672139729,44.14999999999992,0,0,drone1,10.797985358481585,0.0,-68.81810934642552,275.9208014741694,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:06.808000Z,1752507126808,30,55.78804895514893,-4.5268395808041655,44.09999999999992,0,0,drone1,10.80929210060053,0.0,-69.68474618856312,275.9208131531922,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:07.810000Z,1752507127810,30,55.788062686499025,-4.527075073458332,44.049999999999926,0,0,drone1,9.79301600960792,0.0,-70.16030324198302,275.92082200402757,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:08.812000Z,1752507128812,30,55.78807695283679,-4.527319741150973,43.99999999999993,0,0,drone1,8.211435072741258,0.0,-72.02594824381403,275.92082791216825,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:09.813000Z,1752507129813,30,55.78809133497275,-4.527566394782677,43.94999999999993,0,0,drone1,9.10821175862551,0.0,-71.65713576840076,275.920830894651,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:10.814000Z,1752507130814,30,55.78810544731395,-4.527808421434277,43.899999999999935,0,0,drone1,8.990637529408966,0.0,-71.69998539469317,275.9208311308024,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:11.816000Z,1752507131816,30,55.788118954840535,-4.5280400755150945,43.84999999999994,0,0,drone1,7.057895308546801,0.0,-70.37512353347836,275.92082892799226,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:12.818000Z,1752507132818,30,55.788131585254995,-4.528256687123132,43.79999999999994,0,0,drone1,5.692622568457409,0.0,-71.7696476826764,275.9208246815867,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:13.820000Z,1752507133820,30,55.78814313579636,-4.528454778907538,43.74999999999994,0,0,drone1,7.145469889554819,0.0,-72.31017449964939,275.92081884358777,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:14.821000Z,1752507134821,30,55.78815347474248,-4.5286320918334395,43.699999999999946,0,0,drone1,6.981859724336049,0.0,-72.51234329098719,275.92081191240163,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:15.823000Z,1752507135823,30,55.78816253810434,-4.5287875284892625,43.64999999999995,0,0,drone1,8.225390070370452,0.0,-73.12963433527798,275.92080432164346,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:16.825000Z,1752507136825,30,55.78817032239434,-4.528921029062922,43.59999999999995,0,0,drone1,7.928086818973487,0.0,-74.22789444918345,275.9207965221301,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:17.827000Z,1752507137827,30,55.788176874593,-4.529033399269809,43.549999999999955,0,0,drone1,9.089094288626606,0.0,-75.7031585357115,275.9207888769844,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:18.828000Z,1752507138828,30,55.7881822805323,-4.529126111128815,43.49999999999996,0,0,drone1,8.780162834759949,0.0,-75.2388235042312,275.9207816373214,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:19.830000Z,1752507139830,30,55.78818665286848,-4.5292010966944325,43.44999999999996,0,0,drone1,8.591244146538884,0.0,-73.47693367595396,275.9207750521948,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:20.832000Z,1752507140832,30,55.78819011965589,-4.529260552098476,43.39999999999996,0,0,drone1,8.986785030514609,0.0,-73.17578489374365,275.92076921511944,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:21.834000Z,1752507141834,30,55.78819281429519,-4.529306765162528,43.349999999999966,0,0,drone1,10.841076315396624,0.0,-72.17741969604135,275.9207642183088,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:22.836000Z,1752507142836,30,55.78819486735371,-4.5293419751160915,43.29999999999997,0,0,drone1,10.288045301682114,0.0,-70.56729618051344,275.9207600166242,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:23.838000Z,1752507143838,30,55.78819640048182,-4.529368268263233,43.24999999999997,0,0,drone1,9.19318128336974,0.0,-71.54919444715068,275.92075661729575,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:24.840000Z,1752507144840,30,55.78819752240957,-4.529387509324043,43.199999999999974,0,0,drone1,7.352617366614481,0.0,-70.53974892779038,275.92075388596066,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:25.842000Z,1752507145842,30,55.78819832682205,-4.529401304998055,43.14999999999998,0,0,drone1,8.832258749754168,0.0,-72.53385822074694,275.920751778445,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:26.844000Z,1752507146844,30,55.788198891791225,-4.529410994219491,43.09999999999998,0,0,drone1,8.1291089032245,0.0,-72.63006523831676,275.92075019355093,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:27.845000Z,1752507147845,30,55.788199280383914,-4.529417658584085,43.04999999999998,0,0,drone1,7.445111865941376,0.0,-72.30785344472893,275.92074911369394,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:28.846000Z,1752507148846,30,55.78819954206249,-4.52942214637169,42.999999999999986,0,0,drone1,6.194070781448136,0.0,-71.24019501479755,275.92074811686587,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:29.848000Z,1752507149848,30,55.78819971453247,-4.529425104231703,42.94999999999999,0,0,drone1,7.169815561425244,0.0,-72.78645570154093,275.9207477015,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:30.850000Z,1752507150850,30,55.78819982575359,-4.529427011673897,42.89999999999999,0,0,drone1,7.419424409299944,0.0,-72.24351827912551,275.92074718740616,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:31.852000Z,1752507151852,30,55.78819989590474,-4.529428214766224,42.849999999999994,0,0,drone1,7.634644047761039,0.0,-72.54659479483627,275.9207467095751,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:32.854000Z,1752507152854,30,55.78819993916511,-4.529428956681559,42.8,0,0,drone1,7.460919234963552,0.0,-71.13663528851538,275.9207475646501,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:33.856000Z,1752507153856,30,55.788199965237204,-4.529429403818034,42.75,0,0,drone1,7.380115204859024,0.0,-72.41905508078958,275.92074280390824,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:34.857000Z,1752507154857,30,55.78819998058701,-4.529429667067213,42.7,0,0,drone1,9.23228090739444,0.0,-72.30787856612928,275.9207472042709,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:35.858000Z,1752507155858,30,55.7881999894111,-4.529429818400298,42.650000000000006,0,0,drone1,8.806476738982667,0.0,-72.35670223272714,275.92074838043845,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:36.860000Z,1752507156860,30,55.788199994361754,-4.529429903304055,42.60000000000001,0,0,drone1,7.917773488509502,0.0,-74.05377228910172,275.92075138279375,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:37.861000Z,1752507157861,30,55.78819999707104,-4.52942994976834,42.55000000000001,0,0,drone1,7.061545414670803,0.0,-74.33009091864777,275.92074158711614,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:38.862000Z,1752507158862,30,55.788199998516504,-4.52942997455799,42.500000000000014,0,0,drone1,7.283167010385218,0.0,-72.92184295970453,275.9207320902266,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:39.864000Z,1752507159864,30,55.78819999926789,-4.529429987444203,42.45000000000002,0,0,drone1,6.245016824629319,0.0,-74.09959415138685,275.92077986792594,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
2025-07-14T15:32:40.865000Z,1752507160865,30,55.78819999964821,-4.529429993966695,42.40000000000002,0,0,drone1,7.453962279473407,0.0,-72.24913409692601,275.92076124443315,0,4.58,4.58,True,"[{'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.53213, 'altitude': 30}, {'latitude': 55.78948, 'longitude': -4.52943, 'altitude': 30}, {'latitude': 55.7882, 'longitude': -4.52943, 'altitude': 30}]"
